,game_name,song_name,is_4/4,time_signature_count,valid_tracks,unique_valid_tracks
22136,Lunar  Silver Star Story Complete,LunaPreludeStereo.mid,True,1,4,3
22137,Lunar  Silver Star Story Complete,vane.mid,True,1,3,2
22138,Lunar  Silver Star Story Complete,ghaleon.mid,True,1,2,2
22139,Lunar  Silver Star Story Complete,L1mwnash.mid,False,2,7,4
22140,Lunar  Silver Star Story Complete,magicalweaponnash.mid,True,0,7,4
22141,Lunar  Silver Star Story Complete,Meribia1.mid,False,1,4,3
22142,Lunar  Silver Star Story Complete,Miatheme.mid,True,1,1,1
22143,Lunar  Silver Star Story Complete,lunadata25.mid,True,1,7,2
22144,Lunar  Silver Star Story Complete,Luncave.mid,True,1,7,3
22145,Lunar  Silver Star Story Complete,Meribsew.mid,True,1,4,3
22146,Lunar  Silver Star Story Complete,vilefight.mid,True,1,3,2
22147,Lunar  Silver Star Story Complete,LUNAR-second_world.mid,True,1,10,4
22148,Lunar  Silver Star Story Complete,LUNARSSSC_Solitary_Wolf.mid,True,0,2,2
22149,Lunar  Silver Star Story Complete,Lun1boss.mid,True,1,10,5
22150,Lunar  Silver Star Story Complete,LSSSC_Stand_and_fight.mid,False,1,10,4
22151,Lunar  Silver Star Story Complete,Scorner.mid,False,1,5,4
22152,Lunar  Silver Star Story Complete,lun1reza.mid,True,0,4,3
22154,Lunar  Silver Star Story Complete,Lunover2.mid,True,1,11,4
22155,Lunar  Silver Star Story Complete,LSSSC_Towards_The_Horizon.mid,False,1,5,2
22156,Lunar  Silver Star Story Complete,Luntrans.mid,True,1,6,3
22157,Lunar  Silver Star Story Complete,rv_wind_nocturne.mid,True,0,4,3
22158,Lunar  Silver Star Story Complete,Lunvict1.mid,True,1,8,3
22159,MDK,MDK_Title_Screen.mid,False,1,0,0
22160,Marvel Super Heroes,Psylocke.mid,True,1,0,0
22161,Marvel Super Heroes vs. Street Fighter,MVSFcyclops.mid,True,1,5,4
22162,Marvel Super Heroes vs. Street Fighter,MVSFdan.mid,True,1,6,3
22163,Marvel Super Heroes vs. Street Fighter,MVSFbison.mid,True,1,4,4
22164,Marvel Super Heroes vs. Street Fighter,mvsfselect.mid,True,0,3,3
22165,Marvel Super Heroes vs. Street Fighter,MVSFspidyV2.mid,False,2,7,4
22166,Marvel Super Heroes vs. Street Fighter,mvsfwolvie.mid,True,1,3,3
22167,Marvel Vs. Capcom,Mvccom%7E1.mid,True,1,5,4
22168,Marvel Vs. Capcom,MvC_Ryu.mid,True,1,5,3
22169,Marvel Vs. Capcom,MvC_Spidey_remix.mid,False,1,4,3
22170,Medal of Honor,MedalOfHonor.mid,True,1,12,4
22171,Medal of Honor,Medal_of_Honor_-_Main_Theme.mid,True,1,11,4
22172,Medievil,ME-Cementery_Hill.mid,True,0,5,2
22173,Medievil,medievil_-_the_crystal_caves.mid,True,1,6,2
22174,Mega Falzar,Hikari17117.mid,False,2,0,0
22175,Mega Man 8,mm8-aquaman.mid,True,1,4,3
22176,Mega Man 8,Aquaman.mid,True,1,3,3
22177,Mega Man 8,MM8_Aqua_Man-KM.mid,True,0,3,2
22178,Mega Man 8,mm8-astroman.mid,True,1,3,3
22179,Mega Man 8,Astroman.mid,True,1,2,2
22180,Mega Man 8,MM8AstroGMv1_1.mid,True,0,3,2
22181,Mega Man 8,MM8AstroXG.mid,True,0,3,2
22182,Mega Man 8,mm8-astroman%5B1%5D.mid,True,1,0,0
22183,Mega Man 8,bass%27s_revenge_v3.mid,True,1,3,2
22184,Mega Man 8,AR-MM8BattleIntro.mid,True,1,1,1
22185,Mega Man 8,MM8_Battle_Intro.mid,True,1,2,2
22186,Mega Man 8,mm8forte.mid,True,1,4,2
22187,Mega Man 8,Mm8Bass.mid,True,1,3,3
22188,Mega Man 8,MM8BassGS.mid,True,1,3,2
22189,Mega Man 8,mm8_bossbattle.mid,True,1,6,3
22190,Mega Man 8,MM8_Boss_V1_3.mid,True,42,13,3
22191,Mega Man 8,mm8-clownman.mid,True,1,4,3
22192,Mega Man 8,Clownman.mid,True,1,7,4
22193,Mega Man 8,Clownman-1.mid,False,2,4,3
22194,Mega Man 8,mm8lightlab.mid,True,1,5,3
22195,Mega Man 8,Wily8st1.mid,True,1,2,2
22196,Mega Man 8,MM8Wily1.mid,True,1,2,2
22197,Mega Man 8,MM8_Wily_Stage_1-KM.mid,True,0,2,2
22198,Mega Man 8,mm8-Wily8st2.mid,True,1,4,3
22199,Mega Man 8,Wily8st2.mid,False,2,3,3
22200,Mega Man 8,Wily8st3.mid,False,2,5,3
22201,Mega Man 8,mm8-wilyscastlestage3.mid,False,2,3,3
22202,Mega Man 8,mm8-wilyscastlestage4.mid,True,0,2,2
22203,Mega Man 8,mm8-wilyscastlemap.mid,True,0,4,3
22204,Mega Man 8,mm8-duo.mid,True,1,8,5
22205,Mega Man 8,MM8_Duo-KM.mid,True,1,9,5
22206,Mega Man 8,mm8-frostman.mid,True,1,4,3
22207,Mega Man 8,Frostman.mid,True,1,5,3
22208,Mega Man 8,MM8_Frost_Man-KM-GM.mid,True,0,6,3
22209,Mega Man 8,MM8_Frost_Man-KM.mid,True,0,6,3
22210,Mega Man 8,mm8-grenademan.mid,True,1,6,4
22211,Mega Man 8,Grenadem.mid,True,1,4,3
22212,Mega Man 8,MM8_Grenade_Man-KM.mid,True,0,4,3
22213,Mega Man 8,mm8intro.mid,True,1,11,3
22214,Mega Man 8,MM8int1-2.mid,True,1,8,3
22215,Mega Man 8,m8prolog.mid,True,1,7,4
22216,Mega Man 8,MM8int1.mid,True,1,8,4
22217,Mega Man 8,MM8opening1.mid,True,0,8,3
22218,Mega Man 8,searchman.mid,True,1,3,3
22219,Mega Man 8,MM8_Search_Man-KMv1-1.mid,True,0,2,2
22220,Mega Man 8,Wily8st4.mid,True,1,1,1
22221,Mega Man 8,Select8.mid,True,1,3,3
22222,Mega Man 8,MM8RobotSelect.mid,True,0,4,2
22223,Mega Man 8,MM8_Stage_Select-KM.mid,True,0,5,2
22224,Mega Man 8,MM8_Stage_Select-KM-GS.mid,True,0,5,2
22225,Mega Man 8,BB-MM8_Stage_Select.mid,True,1,4,3
22226,Mega Man 8,mm8sword.mid,True,1,5,4
22227,Mega Man 8,Swordman.mid,False,2,3,3
22228,Mega Man 8,MM8_Sword_Man-KM.mid,False,2,4,3
22229,Mega Man 8,PSXTengu.mid,True,1,3,3
22230,Mega Man 8,Tengu_Man.mid,False,2,3,3
22232,Mega Man 8,MM8TitleGS.mid,True,0,3,3
22233,Mega Man 8,MM8WilyBoss3.mid,False,1,1,1
22234,Mega Man 8,Wilytalk.mid,True,1,1,1
22235,Mega Man 8,Wilybat1.mid,True,1,1,1
22236,Mega Man 8,MM8final.mid,True,1,1,1
22237,Mega Man 8,Wily8st4-1.mid,True,1,1,1
22238,Mega Man 8,Megaman_8-Stage_Select.mid,True,1,4,2
22239,Mega Man Legends,hm_mmlmarket.mid,False,1,4,3
22240,Mega Man Legends,The_Balcon_Gerald_Full_Battle.mid,True,0,8,3
22241,Mega Man Legends,BONNE_FAMILY_VENCEFUL_FEELINGS.mid,True,0,8,3
22242,Mega Man Legends,MML_-_At_a_Place_Nobody_Knows.mid,True,1,8,3
22243,Mega Man Legends,Mega_Man_Legends_Staff_RollV2.mid,True,0,5,3
22244,Mega Man Legends,MML_Escape_The_Tower.mid,False,17,9,3
22245,Mega Man Legends,MML_-_Escape_from_the_Tower_V1_1.mid,False,2,6,3
22246,Mega Man Legends,Flutter_Vs_the_Gellescellschaft_Cut_scene.mid,True,0,4,4
22247,Mega Man Legends,%28FwolfBtl%29.mid,True,1,9,3
22248,Mega Man Legends,MML_SUB_CITY_BOSS.mid,True,0,8,3
22249,Mega Man Legends,MMLMGate.mid,False,1,5,2
22250,Mega Man Legends,%28MMLMG%29.mid,True,1,11,5
22251,Mega Man Legends,%28MMLMG%29Y%29.mid,True,1,10,4
22252,Mega Man Legends,hm-maingate.mid,True,1,6,3
22253,Mega Man Legends,Mega_Man_Juno.mid,True,1,0,0
22254,Mega Man Legends,juno.mid,True,1,5,1
22255,Mega Man Legends,hm-portal3.mid,False,2,6,3
22256,Mega Man Legends,MML_See_You_Again.mid,True,0,4,2
22257,Mega Man Legends,hm-bonnesiege.mid,True,1,5,3
22258,Mega Man Legends,hm-flutter.mid,True,1,2,2
22259,Mega Man Legends,MML_The_Gesellschaft.mid,True,0,4,3
22260,Mega Man Legends,hm-marlwolf.mid,True,1,7,4
22261,Mega Man Legends,%28Bonne%29.mid,True,1,7,4
22262,Mega Man Legends,%28Bonne%29Sad.mid,True,1,7,4
22263,Mega Man Legends,hm-bruno.mid,True,1,6,3
22264,Mega Man Legends,%28TieselSad%29.mid,True,1,2,1
22265,Mega Man Legends,%28TiLove%29.mid,False,1,7,3
22266,Mega Man Legends 2,MML2_Bola_Battle.mid,True,0,8,5
22267,Mega Man Legends 2,mml2bossrevorbot4.mid,False,42,3,3
22268,Mega Man Legends 2,MML2_Elysium_Bosses.mid,True,0,9,4
22269,Mega Man Legends 2,MML2_Elysium_Defense_Area.mid,True,0,6,3
22270,Mega Man Legends 2,hm-mml2flutterfire.mid,True,1,3,3
22271,Mega Man Legends 2,mine_speed.mid,False,4,3,3
22272,Mega Man Legends 2,mml2geatz.mid,True,0,2,2
22273,Mega Man Legends 2,MML2_Glyde_Battle.mid,True,0,5,3
22274,Mega Man Legends 2,MML2_Klaymore_Battle.mid,True,0,7,4
22275,Mega Man Legends 2,hm-mml2mandatron.mid,False,2,7,3
22276,Mega Man Legends 2,fire1.mid,True,0,4,3
22277,Mega Man Legends 2,MML2_MotherZone.mid,False,9,5,4
22278,Mega Man Legends 2,MML2_Nino_Ruins.mid,True,0,2,2
22279,Mega Man Legends 2,mml2ninowaterruin.mid,True,0,2,2
22280,Mega Man Legends 2,Pokte_Village_manda_Ruins.mid,True,0,1,1
22281,Mega Man Legends 2,MML2_Dinosaur_Revorbot.mid,False,13,8,4
22282,Mega Man Legends 2,hm-mml2desertattack.mid,True,1,5,3
22283,Mega Man Legends 2,MML2_Sera_Form_1.mid,False,14,11,4
22284,Mega Man Legends 2,MML2_Sera_Mother_Unit.mid,True,0,3,2
22285,Mega Man Legends 2,Mega_Man_Legends_2_Staff_Roll.mid,True,0,5,3
22286,Mega Man Legends 2,MML2_Saul_Teasel_Battle.mid,True,0,6,4
22287,Mega Man Legends 2,MML2_Train_Battle.mid,True,0,8,3
22288,Mega Man Legends 2,Legends2Church.mid,True,0,0,0
22289,Mega Man Legends 2,%28Yosyonke%29.mid,False,1,9,3
22290,Mega Man X4,X4Iris.mid,True,1,6,3
22291,Mega Man X4,Iris_Battle.mid,True,1,3,3
22292,Mega Man X4,mmx4iris.mid,True,1,6,4
22293,Mega Man X4,MMX4_Boss-KM.mid,True,0,3,2
22294,Mega Man X4,3-17_Boss_XG.mid,True,1,4,2
22295,Mega Man X4,mmx4colo.mid,True,1,3,3
22296,Mega Man X4,MMX4_Colonel_and_General-KM.mid,True,0,6,3
22297,Mega Man X4,MMX4_Colonel_Vs_Zero-KM.mid,True,0,3,2
22298,Mega Man X4,Cyber_Peacock.mid,True,1,2,2
22299,Mega Man X4,mmx4-peacock.mid,True,1,4,3
22300,Mega Man X4,MMX4_Cyber_Peacock-KM-GS.mid,True,0,7,4
22301,Mega Man X4,MMX4_Dr_Light_Capsule-KM.mid,True,0,1,1
22302,Mega Man X4,MMX4_Eregion-KM.mid,False,50,6,3
22303,Mega Man X4,mmx4fina.mid,False,5,2,2
22304,Mega Man X4,GameIntro.mid,True,1,4,3
22305,Mega Man X4,mmx4_FMVintro_UAZ.mid,True,0,6,5
22306,Mega Man X4,mmx4-intro.mid,True,1,4,3
22307,Mega Man X4,MMX4_Opening-JP-KM.mid,True,0,5,3
22308,Mega Man X4,stingray.mid,True,1,9,4
22309,Mega Man X4,MMX4_Jet_Stingray-KM.mid,True,0,7,4
22310,Mega Man X4,RMX4-MagmardDragoon-X.mid,True,0,5,4
22311,Mega Man X4,MMX4_Magma_Dragoon-KMv1-1.mid,False,15,6,3
22312,Mega Man X4,MMX4_Past_Of_Zero-KM.mid,True,0,4,3
22313,Mega Man X4,mmx4pastofzero.mid,True,0,6,5
22314,Mega Man X4,beast.mid,True,1,3,3
22315,Mega Man X4,MMX4_Slash_Beast-KM.mid,True,0,2,2
22316,Mega Man X4,mmx4spap.mid,False,2,2,2
22317,Mega Man X4,Split_Mushroom.mid,False,3,4,3
22318,Mega Man X4,MMX4_Split_Mushroom-KMv1-1.mid,True,0,7,4
22319,Mega Man X4,X4sel.mid,True,1,3,3
22320,Mega Man X4,mmx4-stgslct.mid,True,1,5,4
22321,Mega Man X4,MMX4_Stage_Select_1-KM.mid,True,0,5,3
22322,Mega Man X4,mmx4-select3.mid,True,1,5,4
22323,Mega Man X4,mmx4-storm.mid,True,1,6,3
22324,Mega Man X4,mmx4-stormowl.mid,True,0,6,4
22325,Mega Man X4,MMX4-Web_Spider.mid,True,0,3,2
22326,Mega Man X4,MMX4_Web_Spider-KM.mid,True,0,3,2
22327,Mega Man X4,MMX4WebSpider.mid,True,1,5,3
22328,Mega Man X4,X4_ending.mid,True,6,4,1
22329,Mega Man X4,X4hdqtrs.mid,True,1,2,2
22330,Mega Man X4,mmx4theme.mid,True,1,1,1
22331,Mega Man X4,XSkyLagoon.mid,True,1,2,2
22332,Mega Man X4,MegamanX4-XTheme.mid,False,3,8,3
22333,Mega Man X4,mmx4-zero.mid,True,1,3,2
22334,Mega Man X5,MMX5_Armagedon-KM.mid,True,0,4,3
22335,Mega Man X5,MMX5_Axle_The_Red-KM.mid,False,32,6,3
22336,Mega Man X5,MMX5_Black_Devil_V1_1.mid,True,26,4,1
22337,Mega Man X5,mmx5_bossintro.mid,True,1,3,3
22338,Mega Man X5,MMX5-DarkDizzy.mid,True,0,4,3
22339,Mega Man X5,MMX5_Dark_Dizzy-KM.mid,True,0,6,3
22340,Mega Man X5,mmx5_dirge.mid,True,1,9,2
22341,Mega Man X5,MMX5_Deep_Sea_V1_2_XG.mid,True,46,10,5
22342,Mega Man X5,MMX5_Duff_McWhalen-KM.mid,True,0,3,2
22343,Mega Man X5,MMX5_Dynamo-KM.mid,True,0,2,2
22344,Mega Man X5,megaman_x5.mid,True,1,5,4
22345,Mega Man X5,mmx5_sigmafinal.mid,True,1,7,4
22346,Mega Man X5,mmx5_finalsigmaredone.mid,True,1,0,0
22347,Mega Man X5,mmx5_finalstage.mid,True,1,3,3
22348,Mega Man X5,MMX5_Zero_Virus_Stage_2-KM.mid,True,0,4,4
22349,Mega Man X5,MMX5_Sigma_1st-KM.mid,True,0,2,2
22350,Mega Man X5,mmx5_grizzly.mid,True,1,4,3
22351,Mega Man X5,MMX5_Grizzly_Slash-KM.mid,True,0,4,3
22352,Mega Man X5,x5intro.mid,True,1,5,3
22353,Mega Man X5,IZZY_GLOW.mid,True,2,1,1
22354,Mega Man X5,mmx5_-_izzyglow.mid,True,1,6,3
22355,Mega Man X5,MMX5_Izzy_Glow-KM.mid,True,0,5,3
22356,Mega Man X5,mmx5_mattrex.mid,True,1,9,4
22357,Mega Man X5,MMX5_Mattrex-KM.mid,True,0,2,2
22358,Mega Man X5,mmx5_maverickbat.mid,True,1,6,3
22359,Mega Man X5,megaman_x5_bossbattle.mid,True,1,6,4
22360,Mega Man X5,MMX5_Boss-KM.mid,True,0,5,3
22361,Mega Man X5,Battle_Theme_1.mid,True,1,5,3
22362,Mega Man X5,maverickzero2.mid,True,1,3,3
22363,Mega Man X5,MMX6XVS0.mid,True,1,4,3
22364,Mega Man X5,ZEROMX6.mid,False,4,9,4
22365,Mega Man X5,MMX5_X_vs_Zero-KM.mid,True,0,10,4
22366,Mega Man X5,MMX5_Mission_Report-KM.mid,True,0,4,3
22367,Mega Man X5,MMX5_Mission_Report_Unused-KM.mid,False,2,4,3
22368,Mega Man X5,Mega_Man_X5-Rangda_Bangda_II.mid,True,1,4,2
22369,Mega Man X5,shalpp-rmx5-rosered-1_2.mid,True,1,8,5
22370,Mega Man X5,MMX5_Squid_Adler-KM.mid,True,0,3,2
22371,Mega Man X5,mmx5_staffroll.mid,True,1,5,5
22372,Mega Man X5,MMX5_Credits-KM.mid,True,0,7,4
22373,Mega Man X5,MMX5_Stage_Select_Unused-KM.mid,False,2,2,2
22374,Mega Man X5,MMX5_Stage_Select_1-KM.mid,True,0,2,2
22375,Mega Man X5,X5sel2.mid,True,1,3,2
22376,Mega Man X5,RMX05-Stage_Select_02.mid,True,1,2,2
22377,Mega Man X5,MMX5_Stage_Select_2-KMv2.mid,True,0,6,4
22378,Mega Man X5,MMX5_The_Skiver-KM.mid,True,0,4,2
22379,Mega Man X5,spiralpegasus.mid,True,1,3,3
22380,Mega Man X5,mmx5_xfirststage.mid,True,1,3,3
22381,Mega Man X5,MMX5_Opening_Stage_X-KM.mid,True,0,4,3
22382,Mega Man X5,MMX5-X-Intro-XG.mid,True,1,3,3
22383,Mega Man X5,mmx5_-_zerostage1_v1_1.mid,True,0,7,5
22384,Mega Man X5,MMX5_Zero_Virus_Stage_1-KMv2.mid,True,0,10,5
22385,Mega Man X5,mmx5_zerofirststage.mid,False,2,28,2
22386,Mega Man X6,blaze_phoenix.mid,True,0,4,3
22387,Mega Man X6,MMX6_Blizzard_Wolfang-KM.mid,True,0,8,4
22388,Mega Man X6,mmx6_blizzardwolfang.mid,True,1,4,3
22389,Mega Man X6,mmx6_dragonfly.mid,True,1,2,2
22390,Mega Man X6,yammark1.mid,True,1,5,3
22391,Mega Man X6,MMX6_D-1000-KM.mid,True,0,5,3
22392,Mega Man X6,MegamanX6-Ending.mid,True,2,1,1
22393,Mega Man X6,MMX6_Ending-KMv1-1.mid,True,0,5,3
22394,Mega Man X6,mmx6_gatebattle.mid,True,1,2,2
22395,Mega Man X6,G_MegamanX6_Gate_MinuetOfDawn.mid,True,0,6,2
22396,Mega Man X6,mmx6_gatelab.mid,True,1,5,3
22397,Mega Man X6,MMX6_Ground_Scaravich-KM.mid,True,0,6,4
22398,Mega Man X6,MMX6_High_Max-KM.mid,False,53,6,4
22399,Mega Man X6,InfinityMijinion.mid,True,2,1,1
22400,Mega Man X6,MMX6-Mijinion.mid,False,2,7,2
22401,Mega Man X6,MMX6_Infinity_Mijinion-KM.mid,True,0,4,3
22402,Mega Man X6,Mega_Man_X6_Infinity_Mijinion_Rmx.mid,False,2,10,3
22403,Mega Man X6,mmx6_introstage.mid,False,2,7,5
22404,Mega Man X6,DavidE-MMX6-XvsZero.mid,True,0,5,3
22405,Mega Man X6,Megamanx6zerov1_1.mid,True,1,8,3
22406,Mega Man X6,MMX6_Metal_Shark_Player-KM.mid,True,0,9,4
22407,Mega Man X6,X6Turtle.mid,False,2,4,3
22408,Mega Man X6,MMX6_Rainy_Turloid-KM.mid,True,0,2,2
22409,Mega Man X6,MegaManX6-ReturnZero.mid,True,14,0,0
22410,Mega Man X6,X6_-_Shellfish.mid,False,5,7,4
22411,Mega Man X6,MMX6-Shield_Sheldon.mid,True,0,6,4
22412,Mega Man X6,mmx6sigmabattle1.mid,True,1,4,1
22413,Mega Man X6,X6-Final.mid,False,13,3,2
22414,Mega Man X6,mmx6_sigmafinal.mid,False,5,14,4
22415,Mega Man X6,MMX6_Sigma_2nd-KM.mid,False,33,7,3
22416,Mega Man X6,mmx6sigmabattleremix.mid,True,1,5,2
22417,Mega Man X6,MMX6_Sigma_1st-KM.mid,False,60,2,2
22418,Mega Man X6,MMX6_X-ClearedStage_UAZ.mid,True,0,3,3
22419,Mega Man X6,mmx6_stageselect.mid,False,6,5,3
22420,Mega Man X6,MMX6_Stage_Select-KM.mid,False,32,5,3
22421,Metal Gear Solid,msgending.mid,True,0,13,4
22422,Metal Gear Solid,Mantis_Hymn.mid,True,0,1,1
22423,Metal Gear Solid,MGS_-_Cavern.mid,True,1,9,4
22424,Metal Gear Solid,MGS_Cavern-KM_GM.mid,True,0,10,4
22425,Metal Gear Solid,MGS_Cavern-KM.mid,True,0,10,4
22426,Metal Gear Solid,bman_psx_mgs_colloseo.mid,True,1,4,2
22427,Metal Gear Solid,mgs-Discovery.mid,True,1,7,3
22428,Metal Gear Solid,mgs-Duel.mid,False,1,10,4
22429,Metal Gear Solid,Metal_Gear_Solid_Battle_Theme_remix.mid,True,0,13,4
22430,Metal Gear Solid,mgs-Enclosure.mid,True,1,2,1
22431,Metal Gear Solid,MGS.mid,True,1,2,1
22432,Metal Gear Solid,MGS_-_Encounter.mid,True,1,12,4
22433,Metal Gear Solid,MGS_Encounter-KM.mid,True,0,10,4
22434,Metal Gear Solid,mgs-Encounter-rv2.mid,False,1,13,3
22435,Metal Gear Solid,mgs-Escape.mid,False,1,11,3
22436,Metal Gear Solid,d_d_eb_d_c%2C_Bb_Bb_c.mid,True,1,1,1
22437,Metal Gear Solid,MGS_GameOver_UAZ.mid,True,0,5,3
22438,Metal Gear Solid,mgs-HindD-rv3.mid,True,1,8,4
22439,Metal Gear Solid,mgs-Introduction.mid,True,1,8,3
22440,Metal Gear Solid,MGS_Intro.mid,True,0,5,2
22441,Metal Gear Solid,PS1__Metal_Gear_Solid__Mantis_Hymn.mid,True,1,2,1
22442,Metal Gear Solid,MGS_-_Theme_of_Solid_Snake.mid,True,1,10,5
22443,Metal Gear Solid,mgs-VRTraining.mid,True,1,10,5
22444,Metal Gear Solid,mgs-VRTraining2.mid,True,1,10,4
22445,Metal Gear Solid  VR Missions,MGSvr_Advmode.mid,True,0,4,3
22446,Metal Gear Solid  VR Missions,T_MetalGearSolidVR_AdvanceMode.mid,True,1,6,4
22447,Metal Gear Solid  VR Missions,metalgearsolidvrmovies.mid,True,0,13,4
22448,Metal Gear Solid  VR Missions,MGSvr_Ninja.mid,True,0,5,3
22449,Metal Gear Solid  VR Missions,MGSvr_title.mid,False,13,6,3
22450,Metal Gear Solid  VR Missions,Metal_Gear_Solid_Special_Missions.mid,True,1,4,3
22451,Metal Slug 2,ms2_stage1.mid,True,1,6,3
22452,Metal Slug 2,AssultTheme3forGS.mid,False,31,22,4
22453,Micro Machines V3,MMV3_loselife.mid,True,1,5,4
22454,"Misadventures Of Tron Bonne! , The",Misadventures_Tron_Aurora_Stone.mid,True,0,2,1
22455,"Misadventures Of Tron Bonne! , The",%28Denise%29.mid,True,1,5,3
22456,"Misadventures Of Tron Bonne! , The",Tronnend.mid,True,1,6,4
22457,"Misadventures Of Tron Bonne! , The",TRONFINA.mid,True,1,4,3
22458,"Misadventures Of Tron Bonne! , The",%28FinalDig%29.mid,True,1,5,3
22459,"Misadventures Of Tron Bonne! , The",%28Gshaft%29GM%28final%29.mid,True,1,2,2
22460,"Misadventures Of Tron Bonne! , The",%28Gshaft%29YSW%28final%29.mid,True,1,2,2
22461,"Misadventures Of Tron Bonne! , The",%28Beaten%29.mid,True,1,5,3
22462,"Misadventures Of Tron Bonne! , The",%28PostM%29GM.mid,True,1,2,2
22463,"Misadventures Of Tron Bonne! , The",%28PostM%29YSW.mid,True,1,2,2
22464,"Misadventures Of Tron Bonne! , The",tronclp2.mid,True,1,2,2
22465,"Misadventures Of Tron Bonne! , The",%28puzzle%29.mid,True,1,7,3
22466,"Misadventures Of Tron Bonne! , The",%28wa_wa_waa%29.mid,True,1,3,2
22467,"Misadventures Of Tron Bonne! , The",%28MoTBstg1%29FXT%29.mid,True,1,7,3
22468,"Misadventures Of Tron Bonne! , The",Misadventures_Tron_Bank.mid,False,10,6,3
22469,"Misadventures Of Tron Bonne! , The",tronmine.mid,True,1,2,2
22470,"Misadventures Of Tron Bonne! , The",%28Vetattk%29.mid,False,4,4,2
22471,"Misadventures Of Tron Bonne! , The",%28Glyde%29.mid,True,1,5,3
22472,"Misadventures Of Tron Bonne! , The",_Title_SBL4mb.mid,False,1,8,3
22473,"Misadventures Of Tron Bonne! , The",_Title_YSW.mid,False,1,8,3
22474,"Misadventures Of Tron Bonne! , The",%28Tron%27s%29.mid,False,1,2,2
22475,Mobile Suit Gundam   Char's Counterattack,Gundam_Char%27s_Counterattack-_Beyond_the_Time.mid,True,1,3,2
22476,Monster Rancher,Pre-Battle_Fanfare_D.mid,True,1,2,1
22477,Monster Rancher,Pre-Battle_Fanfare_E.mid,False,1,2,1
22478,Mortal Kombat 3,MK3Choose.mid,True,1,4,2
22479,Mortal Kombat 3,MK3Choir.mid,True,1,10,3
22480,Mortal Kombat II,psxmk2_armory_zb.mid,True,1,1,1
22481,Mortal Kombat II,psxmk2_demo_zb.mid,True,1,4,3
22482,Mortal Kombat II,psxmk2_charac_zb.mid,True,1,2,2
22483,Mortal Kombat II,psxmk2_kombat_zb.mid,True,1,4,3
22484,Mortal Kombat Trilogy,Desert_Stage.mid,False,1,2,2
22485,Mortal Kombat Trilogy,mkt_fatality3_zb.mid,True,1,0,0
22486,Mortal Kombat Trilogy,mkt_armory_zb.mid,True,1,4,2
22487,Mortal Kombat Trilogy,mkt_noob_zb.mid,True,1,1,1
22488,Mortal Kombat Trilogy,mkt_story_zb.mid,True,1,1,1
22489,Mortal Kombat Trilogy,mkt_temple_zb.mid,True,1,0,0
22490,Mortal Kombat Trilogy,mkt_bridge_zb.mid,True,1,5,4
22491,Mortal Kombat Trilogy,mkt_pit3scorp_zb.mid,True,1,1,1
22492,Mortal Kombat Trilogy,mkt_tower2_zb.mid,True,1,1,1
22493,Mortal Kombat Trilogy,mkt_vs_zb.mid,True,1,0,0
22494,Mortal Kombat Trilogy,mkt_wasteland_zb.mid,True,1,0,0
22495,Motor Toon GP 1 & 2 (Japan),Mtgpx_select_sc.mid,True,1,6,4
22496,Motor Toon GP 1 & 2 (Japan),Mtgpx_con_sc.mid,True,1,6,4
22497,Motor Toon GP 1 & 2 (Japan),Mtgpx_menu_sc.mid,True,1,5,4
22498,Motor Toon GP 1 & 2 (Japan),Mtgpx_option_sc.mid,True,1,5,4
22499,Motor Toon GP 1 & 2 (Japan),Mtgpx_tryagain_sc.mid,True,1,4,2
22500,Motor Toon GP 1 & 2 (Japan),Mtgpx_win_sc.mid,True,1,6,4
22501,Ms. Pac Man's Maze Madness,Mspacmaze.mid,True,1,1,1
22502,Ms. Pac Man's Maze Madness,ICE_Ms_PacMan_rock_remix.mid,True,1,1,1
22503,Myst,cyanlogo.mid,True,1,0,0
22504,Myst,mystflight.mid,True,1,5,1
22505,Myst,mystitle.mid,True,1,3,2
22506,Namco Museum Volume 4,Stage_1.mid,True,1,5,4
22507,Namco Museum Volume 4,Stage_2.mid,True,1,1,1
22508,Nectaris  Military Madness,NECBAT.mid,True,1,4,3
22509,Need For Speed 3  Hot Pursuit,AltanticaAquaticaTechno.mid,True,0,8,3
22510,Need for Speed 3  Hot Pursuit,Rom_Di_Prisco_-_Triton.mid,True,0,2,2
22511,Nightmare Creatures,NightmareCreatures-Boss3.mid,True,0,4,3
22512,Ogre Battle,obatlas.mid,True,0,6,4
22513,Ogre Battle,AutumnSkyGM.mid,False,7,9,5
22514,Ogre Battle,obwin.mid,True,0,6,4
22515,Ogre Battle,oblose.mid,True,0,5,4
22516,Ogre Battle,obpsxmarch.mid,True,1,0,0
22517,Ogre Battle,obfestival.mid,True,0,4,4
22518,Ogre Battle,love_me_tonight.mid,True,1,1,1
22519,Ogre Battle,obprayer.mid,True,0,4,2
22520,Ogre Battle,map.mid,True,1,1,1
22521,Ogre Battle,santascoming.mid,True,1,1,1
22522,Ogre Battle,obsanta.mid,True,0,6,4
22523,Ogre Battle,obliberation.mid,True,0,7,4
22524,Ogre Battle,obthunder.mid,False,14,8,4
22525,Ogre Battle,obthunder2.mid,True,1,0,0
22526,Ogre Battle,viking_spirits.mid,True,1,1,1
22527,Ogre Battle,obwalldefense.mid,True,1,8,4
22528,Ogre Battle,OB-WallOfDefense.mid,True,1,8,4
